PRIMKEY,COUNTRY,FIPSCODE,COWCODE,CONTCODE,SITENUM,NAME,LAT,LONG,RES,RESINFO,LOCSOURCE,FIELDINFO,DISC,DISCPRES,PROD,PRODPRES,OTHERINFO,SOURCEINFO,VERSION
PL001PET,Poland,PL,290,1,1,Baltic Depression,54.69,18.03,PET,oil and gas,"Pawlewicz et al., 2003 - Petroleum Economist, 2003",3,-9999,3,-9999,3,Zarnowiec field - no further information available,"Petroleum Economist, 2003",1.2
PL007PET,Poland,PL,290,1,7,Russian Craton Margin,50.60,23.49,PET,gas,"Pawlewicz et al., 2003",3,-9999,3,-9999,3,Komarow-Zubowice field - no further information available,"Petroleum Economist, 2003",1.2
PL008PET,Poland,PL,290,1,8,North Carpathian Basin,49.98,21.18,PET,oil and gas,"Pawlewicz et al., 2003",1,1945,1,1945,1,Wankowa field discovered in 1848 and was under production at least since the 1930s,"Anonymous, 2001 - Nafta Gaz Sanok, year unknown - Kulke, 1994",1.2
NL003PET,Netherlands,NL,210,1,3,Anglo-Dutch Basin,51.87,4.82,PET,oil and gas,"Pawlewicz et al., 2003 - Kulke, 1994",1,1953,2,1953,1,Rijswijk concession fields under production since 1953,"Kulke, 1994 - Petroleum Economist, 2003",1.2
NL004PET,Netherlands,NL,210,1,4,Anglo-Dutch Basin,52.25,6.73,PET,gas,"Pawlewicz et al., 2003 - Kulke, 1994",3,1953,2,-9999,3,Tubbergen and Twenthe fields - Concession for Tubbergen awarded in 1953,"Ministerie van Economische Zaken, 2002 - Petroleum Economist, 2003",1.2
NL001PET,Netherlands,NL,210,1,1,Northwest German Basin,52.92,6.32,PET,oil and gas,"Pawlewicz et al., 2003 - Kulke, 1994",1,1945,1,1945,1,Schoonebeek field discovered in 1943 - first oil production in the same year,"Kulke, 1994 - World Energy Council, 2001bb - Petroleum Economist, 2003",1.2
NL002PET,Netherlands,NL,210,1,2,Anglo-Dutch Basin,52.67,4.89,PET,gas,"Pawlewicz et al., 2003 - Kulke, 1994",3,1969,2,-9999,3,"Slootdorp, Bergen and Middelie fields - concessions awarded in 1969","Ministerie van Economische Zaken, 2002 - Petroleum Economist, 2003",1.2
MK001PET,Macedonia,MK,343,1,1,Alps,41.66,22.08,PET,oil,"Pawlewicz et al., 2003",3,-9999,3,-9999,3,no confirmation of Petroleum Economist - no further inforamtion available,"Petroleum Economist, 2003",1.2
IT010PET,Italy,IT,325,1,10,Sicily,37.79,12.75,PET,gas,"Pawlewicz et al., 2003",3,-9999,3,-9999,3,Mazzara-Lippone field - no further information available,"Petroleum Economist, 2003",1.2
IT009PET,Italy,IT,325,1,9,Sicily,37.43,14.60,PET,oil and gas,"Pawlewicz et al., 2003",1,1954,1,-9999,3,Ragusa field discovered in 1954,"Mosconi et al., 2002 - Anonymous, 2001 - Petroleum Economist, 2003",1.2
IT008PET,Italy,IT,325,1,8,Tuscany-Latium-Paola,39.22,16.89,PET,gas,"Pawlewicz et al., 2003",3,-9999,3,-9999,3,Ciro field - no further information available,"Petroleum Economist, 2003",1.2
IT007PET,Italy,IT,325,1,7,Tuscany-Latium-Paola,41.08,14.09,PET,gas,"Pawlewicz et al., 2003",3,-9999,3,-9999,3,no confirmation of Petroleum Economist - no further information available,"Petroleum Economist, 2003",1.2
IT006PET,Italy,IT,325,1,6,Tuscany-Latium-Paola,41.54,13.49,PET,oil,"Pawlewicz et al., 2003",1,-9999,3,-9999,3,Ripi field under production,"Sibir Energy PLC, 2002 - Petroleum Economist, 2003",1.2
IT001PET,Italy,IT,325,1,1,Po Basin,45.87,12.25,PET,gas,"Pawlewicz et al., 2003",3,-9999,3,-9999,3,gas field North of Venice - no further information available,"Petroleum Economist, 2003",1.2
IT004PET,Italy,IT,325,1,4,Alps,41.59,14.92,PET,oil and gas,"Pawlewicz et al., 2003",1,1945,1,1996,2,oil in the Val d┤Agri area found in 1902 and the first production commenced in 1996 - no information about earlier production in t,"Colajacomo, year unknown - European Investment Bank, 2002 - Petroleum Economist, 2003",1.2
IT003PET,Italy,IT,325,1,3,Alps,43.69,10.95,PET,gas,"Pawlewicz et al., 2003",3,-9999,3,-9999,3,no confirmation of Petroleum Economist - no further information available,"Petroleum Economist, 2003",1.2
IT002PET,Italy,IT,325,1,2,Po Basin,44.78,10.57,PET,oil and gas,"Pawlewicz et al., 2003",1,1945,1,1952,1,Caviaga field found in 1944 and the Cornegliano field in the Caviaga concession came on stream in 1952,"Kulke, 1994 - Boll. Uff. Degli Idrocarburi E Della Geotermia, 2002",1.2
IT005PET,Italy,IT,325,1,5,Tuscany-Latium-Paola,43.68,10.45,PET,gas,"Pawlewicz et al., 2003",3,-9999,3,-9999,3,no confirmation of Petroleum Economist - no further information available,"Petroleum Economist, 2003",1.2
HU001PET,Hungary,HU,310,1,1,Pannonian Basin,46.83,17.22,PET,oil and gas,"Pawlewicz et al., 2003",1,1945,1,1945,1,Budafa field discovered in 1937 and production commenced in the same year,"Kulke, 1994 - Hungarian Geological Survey, 2002",1.2
HU002PET,Hungary,HU,310,1,2,Pannonian Basin,47.15,20.31,PET,oil and gas,"Pawlewicz et al., 2003",1,1954,2,1955,1,Demjen field found in 1954/56 and the Szolnok field came on stream in 1955,"Anonymous, 2001 - MOL Plc. year unknown - Kulke, 1994 - Petroleum Economist, 2003",1.2
GR002PET,Greece,GR,350,1,2,Dinaric Alps,37.98,21.45,PET,oil,"Pawlewicz et al., 2003 - Petroleum Economist, 2003",3,-9999,3,-9999,3,Patral field - no further information available,"Petroleum Economist, 2003",1.2
GR001PET,Greece,GR,350,1,1,Dinaric Alps,39.75,20.67,PET,oil,"Pawlewicz et al., 2003 - Petroleum Economist, 2003",2,1997,2,-9999,4,Licenses for exploration in the Ioannina block in 1997 - companies withdrew from that area in 2002,"Enterprise Oil plc, 1999 - Helenic Petroleum S.A., year unknown - Petroleum Economist, 2003",1.2
GM003PET,Germany,GM,255,1,3,German-Polish Basin,53.89,13.28,PET,oil and gas,"Pawlewicz et al., 2003 - Kulke, 1994",1,1961,1,1968,2,Reinkenhagen field found in 1961 and was under production at least since 1968,"Kulke, 1994 - Schule Reinkenhagen, year unknown",1.2
GM002PET,Germany,GM,255,1,2,German-Polish Basin,54.24,13.39,PET,oil and gas,"Pawlewicz et al., 2003 - Kulke, 1994",2,-9999,3,-9999,4,Luestrow and Heringsdorf fields - fields are not under production,"Kulke, 1994 - Pasternak, 2003 - Petroleum Economist, 2003",1.2
GM013PET,Germany,GM,255,1,13,Molasse Basin,48.05,11.08,PET,oil and gas,"Pawlewicz et al., 2003 - Kulke, 1994",1,1954,1,-9999,3,Ampfing field found in 1954,"Kulke, 1994 - Petroleum Economist, 2003",1.2
GM012PET,Germany,GM,255,1,12,Rhine Graben,48.44,8.03,PET,oil,"Pawlewicz et al., 2003 - Kulke, 1994",2,-9999,3,-9999,4,Offenburg field - not under production anymore,"Pasternak, 2003 - Petroleum Economist, 2003",1.2
GM011PET,Germany,GM,255,1,11,Rhine Graben,49.46,8.43,PET,oil and gas,"Pawlewicz et al., 2003 - Kulke, 1994",1,1945,1,-9999,3,Forst-Weiher field discovered between 1934 and 1936,"Kulke, 1994 - Pasternak, 2003",1.2
GM008PET,Germany,GM,255,1,8,Bohemia,51.12,10.67,PET,oil and gas,"Pawlewicz et al., 2003 - Kulke, 1994",1,1945,1,1945,1,Volkenroda field discovered in 1930 and came on stream in the same year,"Kulke, 1994 - Pasternak, 2003 - Petroleum Economist, 2003",1.2
GM007PET,Germany,GM,255,1,7,Bohemia,51.34,11.82,PET,gas,"Pawlewicz et al., 2003 - Kulke, 1994",2,-9999,3,-9999,4,one non-producing field in that area,"Pasternak, 2003 - Petroleum Economist, 2003",1.2
GM005PET,Germany,GM,255,1,5,German-Polish Basin,52.25,13.63,PET,oil and gas,"Pawlewicz et al., 2003 - Kulke, 1994",1,-9999,3,-9999,3,Trebatsch and Atterwasch fields,"Pasternak, 2003 - Petroleum Economist, 2003",1.2
GM006PET,Germany,GM,255,1,6,Bohemia,52.09,10.85,PET,oil and gas,"Pawlewicz et al., 2003 - Kulke, 1994",1,1945,1,-9999,3,Fallstein field found in 1934,"Kulke, 1994 - Petroleum Economist, 2003",1.2
GM004PET,Germany,GM,255,1,4,German-Polish Basin,52.88,11.19,PET,oil and gas,"Pawlewicz et al., 2003 - Kulke, 1994",1,1955,1,1959,1,Lueben field found in 1955 and was put into production in 1959,"Anonymous, 2001 - Krajewski et al., 2002 - Kulke, 1994 - Petroleum Economist, 2003",1.2
GM009PET,Germany,GM,255,1,9,Munsterland Basin,52.13,7.22,PET,gas,"Pawlewicz et al., 2003 - Kulke, 1994",1,1945,1,-9999,3,Bentheim field found in 1939,"Kulke, 1994",1.2
GM010PET,Germany,GM,255,1,10,Southwest German Basin,51.92,9.46,PET,gas,"Pawlewicz et al., 2003 - Kulke, 1994",3,-9999,3,-9999,3,no information available - fields could not be identified due to the fact that they are close to the other basin,"Petroleum Economist, 2003 - Kulke, 1994",1.2
GM001PET,Germany,GM,255,1,1,Northwest German Basin,53.09,9.13,PET,oil and gas,"Pawlewicz et al., 2003 - Kulke, 1994",1,1945,1,1945,1,Wietze field discovered around 1880 and German oil production commenced in 1880,"Kulke, 1994 - World Energy Council, 2001af",1.2
FR008PET,France,FR,220,1,8,Massif Central,43.51,3.38,PET,oil,"Pawlewicz et al., 2003",2,-9999,3,-9999,4,oil seeps known since the ancient world,"Kulke, 1994 - Expedia Inc., 2004a",1.2
FR009PET,France,FR,220,1,9,Lion-Camargue,43.67,4.29,PET,oil,"Pawlewicz et al., 2003",2,-9999,3,-9999,4,bitumen seep,"Kulke, 1994 - Expedia Inc., 2004b",1.2
FR010PET,France,FR,220,1,10,Pyrenean Foothills-Ebro Basin,43.36,-0.09,PET,oil and gas,"Pawlewicz et al., 2003",1,1945,1,1957,1,St. Marcet field discovered in 1939 - Lacq field commenced production in 1957,"Kulke, 1994 - MinistÞre de l'╔conomie, des Finances et de l'Industrie, 2002 - Petroleum Economist, 2003",1.2
FR007PET,France,FR,220,1,7,Massif Central,44.25,4.26,PET,oil,"Pawlewicz et al., 2003",3,-9999,3,-9999,3,no confirmation of Petroleum Economist - no further information available,"Petroleum Economist, 2003",1.2
FR011PET,France,FR,220,1,11,Aquitaine Basin,44.43,-0.94,PET,oil,"Pawlewicz et al., 2003",1,1954,1,1954,1,Parentis field found in 1954 and went online in the same year,"Kulke, 1994 - Laherrere, 2001 - Petroleum Economist, 2003",1.2
FR006PET,France,FR,220,1,6,Jura,46.44,5.65,PET,oil and gas,"Pawlewicz et al., 2003",3,-9999,3,-9999,3,Revigny field - no further information available,"Petroleum Economist, 2003",1.2
FR005PET,France,FR,220,1,5,Rhine Graben,47.79,7.13,PET,oil,"Pawlewicz et al., 2003",2,-9999,3,-9999,4,discovery of small oilfields after 1945 - depleted at least since 1994,"Kulke, 1994 - Petroleum Economist, 2003",1.2
FR003PET,France,FR,220,1,3,Anglo-Paris Basin,48.44,6.09,PET,oil,"Pawlewicz et al., 2003",3,-9999,3,-9999,3,oil field - no further information available,"Petroleum Economist, 2003",1.2
FR004PET,France,FR,220,1,4,Rhine Graben,48.68,7.63,PET,oil and gas,"Pawlewicz et al., 2003",1,1945,1,1945,1,Pechelbronn field discovered in 1498 and has been exploited since 1735,"Kulke, 1994 - Laherrere, 2003 - LoveToKnow, Corp., 2003",1.2
FR002PET,France,FR,220,1,2,Anglo-Paris Basin,48.58,3.38,PET,oil and gas,"Pawlewicz et al., 2003",1,1958,1,1958,1,"Coulommes, Chailly and Saint-Martin de Bossenay found in 1958 and came on stream in the same year","Kulke, 1994 - Wendebourg et al., 2002 - Petroleum Economist, 2003",1.2
FR001PET,France,FR,220,1,1,Anglo-Paris Basin,49.51,1.82,PET,oil,"Pawlewicz et al., 2003",3,-9999,3,-9999,3,no confirmation of Petroleum Economist - no further information available,"Petroleum Economist, 2003",1.2
DA001PET,Denmark,DA,390,1,1,Northwest German Basin,55.08,9.01,PET,gas,"Pawlewicz et al., 2003 - Kulke, 1994",3,-9999,3,-9999,3,no confirmation of Petroleum Economist - no further information available,"Petroleum Economist, 2003",1.2
EZ001PET,Czech Republic,EZ,316,1,1,North Carpathian Basin,49.38,17.30,PET,oil and gas,"Pawlewicz et al., 2003",1,1996,2,-9999,3,"two gas wells found in the Zdanice field in 1996 - first discovery before 1996, but no information about when","Kulke, 1994 - EuroGas, Inc., 1996b - Petroleum Economist, 2003",1.2
EZ002PET,Czech Republic,EZ,316,1,2,Bohemia,49.02,17.14,PET,oil and gas,"Pawlewicz et al., 2003",1,1945,1,-9999,3,discovery in 1914 in that area,"Kulke, 1994",1.2
HR001PET,Croatia,HR,344,1,1,Pannonian Basin,45.62,17.39,PET,oil and gas,"Pawlewicz et al., 2003 - Kulke, 1994",1,1952,1,1970,2,Klostar field discovered in 1952 - production at least since the 1970s,"Anonymous, 2001 - Kulke, 1994 - INA_b, year unknown",1.2
BU004PET,Bulgaria,BU,355,1,4,West Black Sea Basin,42.98,27.68,PET,gas,"Pawlewicz et al., 2003",3,-9999,3,-9999,3,Staro Orjahovo field - no further information available,"Petroleum Economist, 2003",1.2
BU003PET,Bulgaria,BU,355,1,3,West Black Sea Basin,43.55,28.32,PET,oil and gas,"Pawlewicz et al., 2003",1,1951,1,1954,1,Tyulenovo field found in 1951 and came on stream in 1954,"Kulke, 1994 - EasternOilServices Inc., 2003",1.2
BU002PET,Bulgaria,BU,355,1,2,Carpathian-Balkanian Basin,43.34,24.13,PET,oil and gas,"Pawlewicz et al., 2003",1,1962,1,1966,1,Dolni Dabnik field discovered in 1962 - Chiren field commenced production in 1966,"Anonymous, 2001 - Kulke, 1994 - Petroleum Economist, 2003",1.2
BU001PET,Bulgaria,BU,355,1,1,Carpathian-Balkanian Basin,44.02,22.77,PET,gas,"Pawlewicz et al., 2003",3,-9999,3,-9999,3,Gomotartsi field - no further information available - no confirmation of Petroleum Economist,"Kulke, 1994 - Petroleum Economist, 2003",1.2
BK001PET,Bosnia-Herzegovina,BK,346,1,1,Pannonian Basin,44.64,18.56,PET,oil,"Pawlewicz et al., 2003",2,-9999,3,-9999,4,Obudovac and Bijeljuna wells - no further information available - no confirmation of Petroleum Economist,"Kulke, 1994 - CIA, 2003d - Petroleum Economist, 2003",1.2
AU005PET,Austria,AU,305,1,5,Pannonian Basin,47.11,15.68,PET,gas,"Pawlewicz et al., 2003",2,1972,1,-9999,4,Tadten field discovered in 1972 but was uneconomic,"Kulke, 1994",1.2
AU001PET,Austria,AU,305,1,1,Molasse Basin,48.13,13.84,PET,oil and gas,"Pawlewicz et al., 2003",1,1945,1,1945,1,small gas production near Wels since 1892 - Puchkirchen field discovered in 1956,"Kulke, 1994 - Petroleum Economist, 2003",1.2
AU002PET,Austria,AU,305,1,2,Alps,47.72,14.23,PET,oil and gas,"Pawlewicz et al., 2003",2,1986,2,-9999,4,short-term production in the Gruenau well - Molln field turned out to be uneconomic,"Kulke, 1994 - Nachtmann, 2003",1.2
AU003PET,Austria,AU,305,1,3,North Carpathian Basin,48.55,16.24,PET,oil and gas,"Pawlewicz et al., 2003",3,-9999,3,-9999,3,Wildenduernbach field - no further information available,"Petroleum Economist, 2003",1.2
AU004PET,Austria,AU,305,1,4,Bohemia,48.17,16.36,PET,oil and gas,"Pawlewicz et al., 2003",1,1945,1,1945,1,Goesting field found in 1932 and came on stream in 1934,"Kulke, 1994 - Society of Petroleum Engineers, 2002",1.2
AL002PET,Albania,AL,339,1,2,Adriatic Basin,39.97,20.13,PET,gas,"Pawlewicz et al., 2003 - Kulke, 1994",1,1989,1,1998,2,Delvina field found in 1989 and in 1998 an agreement for the development was signed,"Anonymous, 2001 - Kulke, 1994 - EBRD, 1999",1.2
AL001PET,Albania,AL,339,1,1,Adriatic Basin,40.79,19.75,PET,oil and gas,"Pawlewicz et al., 2003 - Kulke, 1994",1,1945,1,1945,1,Kucova field discovered in 1928 and came on stream in 1935,"Kulke, 1994",1.2
VM001PET,Vietnam,VM,816,3,1,Yinggehai Basin,20.41,106.43,PET,gas,"Steinshouer et al., 1999",3,-9999,3,-9999,3,no confirmation of Petroleum Economist,"Petroleum Economist, 2003",1.2
TH006PET,Thailand,TH,800,3,6,Khorat Platform,16.61,104.53,PET,gas,"Steinshouer et al., 1999",4,1971,1,-9999,4,Kuchinazai field discovered in 1971 but no oil or gas shows,"Kulke, 1994",1.2
TH005PET,Thailand,TH,800,3,5,Khorat Platform,16.88,102.89,PET,gas,"Steinshouer et al., 1999",1,1981,1,1990,1,Nam Phong field discovered in 1981 and came on stream in 1990 - Phu Horm field found in 1984 and expected to start operating in 20,"Kulke, 1994 - PTTEP, 2003b - EIA, 2003y",1.2
TH002PET,Thailand,TH,800,3,2,Thailand Mesozoic Basin Belt,16.86,99.94,PET,oil,"Steinshouer et al., 1999",1,1981,1,1983,1,Sirikit field discovered in 1981 and started operationg in 1983,"Kulke, 1994",1.2
TH001PET,Thailand,TH,800,3,1,Tenasserim-Shan,19.84,99.24,PET,oil,"Steinshouer et al., 1999",1,1945,1,1959,1,Fang blocks: explorarion since 1921 - several drilling programs in the 1920/30s - first production well completed in 1958 and came,"Kulke, 1994 - CCOP, 2002j - Petroleum Economist, 2003",1.2
TH004PET,Thailand,TH,800,3,4,Thailand Mesozoic Basin Belt,14.21,99.94,PET,oil,"Steinshouer et al., 1999",1,1981,2,1983,2,Kamphaeng Saen and Suphan Buri fields - whole basin: first discovery in 1981 and first production in 1983,"Kulke, 1994",1.2
TH003PET,Thailand,TH,800,3,3,Thailand Mesozoic Basin Belt,15.55,101.17,PET,oil and gas,"Steinshouer et al., 1999",1,1981,2,1983,2,Wichianburi field - whole basin: first discovery in 1981 and first production in 1983,"Kulke, 1994",1.2
TH007PET,Thailand,TH,800,3,7,Khorat Platform,15.88,102.44,PET,gas,"Steinshouer et al., 1999",1,1971,2,1990,2,Chonnabot field - whole basin: first discovery in 1971 and first production in 1990,"Kulke, 1994 - PTTEP, 2003b - EIA, 2003y",1.2
TW002PET,Taiwan,TW,713,3,2,Taiwan Thrust and Fold Belt,24.69,121.17,PET,oil and gas,"Steinshouer et al., 1999",3,-9999,3,-9999,3,no information available,,1.2
TW001PET,Taiwan,TW,713,3,1,East China Sea Basin,24.58,120.75,PET,gas,"Steinshouer et al., 1999",3,-9999,3,-9999,3,no information available,,1.2
TW005PET,Taiwan,TW,713,3,5,Taiwan Thrust and Fold Belt,23.06,120.90,PET,oil,"Steinshouer et al., 1999",3,-9999,3,-9999,3,no information available,,1.2
TW003PET,Taiwan,TW,713,3,3,Taiwan Thrust and Fold Belt,23.83,120.83,PET,gas,"Steinshouer et al., 1999",3,-9999,3,-9999,3,no information available,,1.2
TW006PET,Taiwan,TW,713,3,6,Taixinan Basin,23.23,120.46,PET,oil and gas,"Steinshouer et al., 1999",3,-9999,3,-9999,3,no information available,,1.2
TW004PET,Taiwan,TW,713,3,4,Taiwan Thrust and Fold Belt,23.67,120.27,PET,oil,"Steinshouer et al., 1999",3,-9999,3,-9999,3,no information available,,1.2
RP006PET,Philippines,RP,840,3,6,Visayan,9.72,123.42,PET,gas,"Steinshouer et al., 1999",3,-9999,3,-9999,3,Cletom field - no further information available,"Petroleum Economist, 2003",1.2
RP005PET,Philippines,RP,840,3,5,Visayan,10.35,123.74,PET,oil,"Steinshouer et al., 1999",1,1945,1,1965,2,Toledo field first discovered in 1896 - limited production in the 1960s from the Reina Regente field,"Malabanan, 2001b - Kulke, 1994 - Pacrim Energy, year unknown - Petroleum Economist, 2003",1.2
RP004PET,Philippines,RP,840,3,4,Visayan,10.96,123.98,PET,gas,"Steinshouer et al., 1999",3,-9999,3,-9999,3,CMB field - no further information available,"Malabanan, 2001b - Kulke, 1994",1.2
RP003PET,Philippines,RP,840,3,3,Zambalez/Central Luzon Basin,15.57,120.74,PET,gas,"Steinshouer et al., 1999",2,-9999,3,-9999,4,Victoria field - shut down due to too much saturation with water,"Kulke, 1994 - EIA, 2003t",1.2
RP002PET,Philippines,RP,840,3,2,Cagayan Basin,16.62,121.63,PET,gas,"Steinshouer et al., 1999",1,-9999,3,1994,1,Ipil and San Antonio fields - San Antonio field put into production in 1994,"Malabanan, 2001a - CCOP, 2002g - Kulke, 1994",1.2
RP001PET,Philippines,RP,840,3,1,Cagayan Basin,17.58,121.77,PET,gas,"Steinshouer et al., 1999",2,-9999,3,-9999,4,Abaca field - no priduction has been reported,"Malabanan, 2001a - CCOP, 2002g - Kulke, 1994",1.2
